an,judet,oras_tip,sex,profil,nota_romana,nota_matematica,nota_istorie,nota_specialitate,nota_lb_moderna,medie_generala,promovat,sesiune,tip_scoala
2024,Suceava,Rural,F,Uman,8.53,,5.92,6.25,8.3,7.1,1,toamna,Liceu teoretic
2024,Arges,Urban,M,Pedagogic,8.19,,6.17,5.9,6.1,6.66,1,vara,Liceu teoretic
2024,Arad,Rural,M,Tehnologic,5.9,7.4,,,3.42,0.0,0,toamna,Liceu teoretic
2024,Calarasi,Urban,M,Real,6.11,7.6,,7.87,6.03,7.03,1,vara,Liceu teoretic
2024,Mures,Urban,M,Real,6.33,7.17,,6.76,6.38,6.7,1,toamna,Liceu teoretic
2024,Buzau,Urban,F,Sportiv,4.56,,7.18,,6.53,0.0,0,vara,Liceu tehnic
2024,Caras-Severin,Rural,F,Uman,7.54,,5.65,6.28,9.54,6.93,1,toamna,Colegiu national
2024,Galati,Rural,F,Real,6.49,8.05,,5.19,6.13,6.51,1,vara,Colegiu national
2024,Mures,Rural,F,Uman,8.92,,4.95,8.12,,7.33,0,vara,Liceu teoretic
2024,Teleorman,Urban,M,Sportiv,8.02,,6.1,9.04,8.17,7.78,1,vara,Colegiu national
2024,Tulcea,Rural,M,Tehnologic,6.49,8.03,,,5.72,0.0,0,vara,Liceu teoretic
2024,Sibiu,Urban,M,Real,6.79,7.37,,5.95,,6.7,1,vara,Liceu teoretic
2024,Calarasi,Urban,F,Uman,8.36,,7.8,6.68,4.53,7.17,1,vara,Liceu teoretic
2024,Tulcea,Urban,F,Uman,8.34,,6.59,7.6,6.11,7.31,1,vara,Liceu teoretic
2024,Salaj,Rural,M,Real,4.85,5.8,,5.98,4.23,5.36,0,vara,Liceu tehnic
2024,Dambovita,Urban,M,Real,7.63,6.31,,6.06,7.0,6.71,1,vara,Liceu tehnic
2024,Iasi,Rural,M,Tehnologic,6.23,7.16,,4.35,7.08,6.08,0,vara,Liceu teoretic
2024,Vrancea,Urban,F,Uman,4.62,,,5.15,5.46,0.0,0,toamna,Liceu teoretic
2024,Vaslui,Urban,F,Tehnologic,4.01,5.27,,5.83,7.12,5.33,0,vara,Grup scolar
2024,Dambovita,Urban,F,Uman,8.35,,3.08,6.0,6.72,5.94,0,vara,Grup scolar
2024,Timis,Rural,F,Real,7.62,4.82,,4.28,5.39,5.55,0,vara,Liceu tehnic
2024,Bistrita-Nasaud,Rural,M,Real,7.75,,,5.69,,0.0,0,vara,Liceu teoretic
2024,Mehedinti,Rural,M,Tehnologic,5.51,7.67,,4.97,4.67,5.85,0,vara,Liceu tehnic
2024,Caras-Severin,Urban,F,Uman,7.22,,3.28,8.17,,6.22,0,toamna,Liceu teoretic
2024,Arad,Rural,M,Real,6.69,7.48,,7.13,5.17,6.82,1,vara,Liceu teoretic
2024,Arges,Urban,M,Pedagogic,7.03,,8.4,4.83,,6.75,0,vara,Liceu teoretic
2024,Caras-Severin,Rural,F,Uman,5.08,,7.31,3.94,7.89,5.79,0,vara,Grup scolar
2024,Maramures,Urban,F,Tehnologic,5.97,6.58,,5.65,6.06,6.07,1,vara,Liceu tehnic
2024,Gorj,Urban,F,Uman,6.31,,4.93,6.02,6.1,5.8,0,vara,Liceu tehnic
2024,Satu Mare,Rural,F,Uman,6.95,,5.67,6.61,6.75,6.46,1,vara,Liceu teoretic
2024,Constanta,Rural,M,Real,6.4,8.62,,4.68,6.28,6.53,0,vara,Grup scolar
2024,Drobeta-Tr. Severin,Rural,F,Uman,7.29,,7.67,5.56,8.7,7.11,1,vara,Liceu teoretic
2024,Tulcea,Rural,M,Real,4.28,5.09,,7.05,6.6,5.63,0,toamna,Liceu tehnic
2024,Valcea,Urban,M,Uman,6.28,,7.81,5.58,,6.56,1,vara,Liceu tehnic
2024,Iasi,Rural,F,Pedagogic,7.94,,8.89,3.95,5.92,6.78,0,vara,Colegiu national
2024,Tulcea,Urban,M,Real,4.91,7.71,,6.0,5.56,6.11,0,vara,Liceu tehnic
2024,Dambovita,Urban,F,Sportiv,6.03,,5.13,8.85,6.42,6.63,1,vara,Liceu teoretic
2024,Suceava,Urban,F,Tehnologic,4.82,7.41,,4.95,4.48,5.55,0,vara,Liceu teoretic
2024,Prahova,Urban,F,Uman,8.23,,8.54,7.93,10.0,8.49,1,toamna,Colegiu national
2024,Teleorman,Urban,M,Sportiv,5.55,,7.01,7.89,,6.82,1,vara,Liceu teoretic
2024,Alba,Urban,M,Tehnologic,6.56,8.3,,8.59,9.57,8.07,1,vara,Colegiu national
2024,Bucuresti,Urban,F,Real,3.72,8.08,,8.22,6.51,6.65,0,vara,Liceu tehnic
2024,Bacau,Urban,M,Real,7.15,,,5.49,5.53,0.0,0,vara,Liceu teoretic
2024,Bucuresti,Urban,F,Tehnologic,6.98,6.94,,6.74,6.0,6.76,1,vara,Liceu teoretic
2024,Neamt,Rural,M,Tehnologic,6.47,7.98,,8.29,5.96,7.35,1,toamna,Colegiu national
2024,Vaslui,Rural,F,Uman,7.6,,5.51,7.25,4.49,6.46,1,vara,Grup scolar
2024,Brasov,Urban,F,Real,8.73,8.67,,7.65,7.37,8.21,1,vara,Colegiu national
2024,Covasna,Urban,M,Real,7.33,9.39,,8.47,6.21,8.08,1,vara,Liceu teoretic
2024,Constanta,Urban,F,Tehnologic,6.39,6.14,,6.32,6.39,6.3,1,toamna,Liceu tehnic
2024,Vaslui,Rural,M,Uman,,,6.23,7.7,6.42,0.0,0,toamna,Colegiu national
2024,Brasov,Urban,F,Uman,5.08,,7.75,7.14,8.33,6.9,1,vara,Grup scolar
2024,Dolj,Rural,F,Uman,7.56,,5.79,5.01,6.33,6.15,1,vara,Liceu teoretic
2024,Satu Mare,Rural,M,Uman,5.68,,6.74,7.16,7.36,6.65,1,vara,Liceu teoretic
2024,Buzau,Urban,M,Uman,6.26,,5.44,5.94,5.13,5.77,0,vara,Liceu tehnic
2024,Galati,Urban,F,Tehnologic,6.41,6.02,,7.56,7.4,6.77,1,vara,Liceu teoretic
2024,Braila,Urban,F,Tehnologic,6.69,6.19,,8.48,,7.12,1,toamna,Liceu teoretic
2024,Olt,Rural,F,Tehnologic,5.33,,,5.8,5.06,0.0,0,vara,Grup scolar
2024,Calarasi,Rural,M,Uman,5.18,,4.56,5.92,,5.22,0,toamna,Grup scolar
2024,Neamt,Urban,F,Tehnologic,7.1,7.08,,7.46,10.0,7.61,1,vara,Colegiu national
2024,Dolj,Rural,F,Real,6.48,6.78,,6.92,7.29,6.81,1,toamna,Liceu teoretic
2024,Tulcea,Urban,M,Tehnologic,8.39,4.65,,5.54,6.83,6.28,0,vara,Grup scolar
2024,Suceava,Urban,M,Real,6.06,6.73,,7.16,6.79,6.67,1,vara,Liceu teoretic
2024,Drobeta-Tr. Severin,Rural,F,Uman,8.54,,5.67,,5.76,0.0,0,vara,Colegiu national
2024,Drobeta-Tr. Severin,Rural,M,Tehnologic,5.65,5.95,,7.6,4.88,6.18,1,toamna,Grup scolar
2024,Hunedoara,Urban,F,Tehnologic,7.79,7.43,,7.24,,7.49,1,vara,Liceu tehnic
2024,Vrancea,Urban,M,Uman,6.85,,9.53,8.42,,8.27,1,vara,Liceu teoretic
2024,Calarasi,Urban,M,Real,,4.57,,9.9,,0.0,0,vara,Liceu tehnic
2024,Arges,Urban,M,Real,7.67,8.54,,6.26,7.86,7.54,1,toamna,Colegiu national
2024,Olt,Rural,F,Real,6.81,5.57,,7.24,5.18,6.35,1,vara,Liceu teoretic
2024,Vaslui,Urban,F,Tehnologic,6.86,7.9,,7.44,7.49,7.41,1,vara,Colegiu national
2024,Vrancea,Urban,M,Pedagogic,7.54,,7.85,6.18,4.06,6.74,1,vara,Liceu teoretic
2024,Mures,Urban,M,Real,6.91,8.99,,6.07,5.91,7.12,1,vara,Liceu tehnic
2024,Ilfov,Urban,M,Real,7.31,6.38,,,,0.0,0,vara,Liceu teoretic
2024,Tulcea,Rural,F,Tehnologic,6.63,5.37,,,5.82,0.0,0,toamna,Liceu tehnic
2024,Caras-Severin,Urban,F,Uman,6.5,,6.01,5.67,6.71,6.15,1,toamna,Grup scolar
2024,Timis,Urban,F,Uman,7.61,,4.36,7.1,7.88,6.57,0,toamna,Liceu teoretic
2024,Buzau,Urban,M,Tehnologic,6.31,6.96,,8.44,6.56,7.14,1,vara,Liceu teoretic
2024,Satu Mare,Rural,F,Tehnologic,7.32,6.66,,7.53,5.73,6.96,1,vara,Liceu tehnic
2024,Dolj,Rural,F,Real,6.35,5.15,,8.33,,6.61,1,toamna,Liceu teoretic
2024,Satu Mare,Rural,M,Sportiv,4.77,,6.61,6.6,4.29,5.75,0,toamna,Liceu teoretic
2024,Maramures,Urban,M,Tehnologic,6.46,7.02,,7.48,6.42,6.91,1,vara,Liceu teoretic
2024,Braila,Urban,F,Real,5.0,5.79,,5.68,6.96,5.7,0,vara,Liceu tehnic
2024,Calarasi,Rural,F,Tehnologic,6.36,5.61,,5.63,,5.87,0,vara,Grup scolar
2024,Vrancea,Rural,F,Pedagogic,5.23,,6.4,5.24,6.41,5.74,0,vara,Grup scolar
2024,Dambovita,Urban,F,Real,7.39,7.18,,5.86,5.95,6.69,1,toamna,Grup scolar
2024,Sibiu,Rural,M,Uman,5.31,,3.6,6.55,6.66,5.37,0,vara,Liceu tehnic
2024,Covasna,Rural,M,Uman,6.22,,5.29,,5.99,0.0,0,vara,Grup scolar
2024,Arges,Rural,F,Tehnologic,7.82,5.92,,7.74,7.86,7.26,1,toamna,Liceu teoretic
2024,Prahova,Rural,M,Uman,,,7.39,,,0.0,0,vara,Colegiu national
2024,Bacau,Rural,M,Real,6.48,8.88,,5.35,5.13,6.65,1,toamna,Liceu teoretic
2024,Galati,Urban,M,Uman,7.46,,5.11,8.11,5.7,6.72,1,toamna,Liceu tehnic
2024,Valcea,Urban,F,Real,7.13,6.38,,5.99,7.04,6.58,1,vara,Liceu teoretic
2024,Bihor,Urban,F,Pedagogic,5.91,,4.77,7.29,6.48,6.06,0,toamna,Liceu tehnic
2024,Harghita,Urban,M,Sportiv,8.5,,4.43,8.78,,7.24,0,vara,Colegiu national
2024,Ilfov,Urban,F,Uman,8.67,,9.22,6.98,8.4,8.31,1,vara,Colegiu national
2024,Salaj,Rural,M,Pedagogic,6.85,,5.61,5.99,7.78,6.38,1,toamna,Liceu teoretic
2024,Bistrita-Nasaud,Urban,M,Pedagogic,7.77,,6.88,9.04,8.55,7.99,1,vara,Colegiu national
2024,Constanta,Urban,M,Uman,7.37,,6.25,9.06,10.0,7.91,1,vara,Colegiu national
2024,Mehedinti,Urban,F,Real,5.83,8.13,,8.48,6.33,7.32,1,toamna,Liceu teoretic
2024,Harghita,Urban,F,Tehnologic,5.68,6.91,,5.95,5.61,6.1,1,vara,Grup scolar
2024,Bistrita-Nasaud,Rural,F,Tehnologic,8.03,9.53,,6.84,6.48,7.9,1,vara,Colegiu national
2024,Teleorman,Urban,M,Tehnologic,6.79,7.18,,5.42,5.55,6.33,1,vara,Liceu tehnic
2024,Vrancea,Rural,F,Uman,5.5,,4.84,4.85,5.56,5.13,0,toamna,Liceu teoretic
2024,Brasov,Rural,M,Tehnologic,7.18,3.87,,6.91,6.93,6.12,0,vara,Grup scolar
2024,Vaslui,Urban,M,Tehnologic,5.92,6.43,,6.88,3.54,6.0,1,toamna,Grup scolar
2024,Suceava,Urban,M,Tehnologic,7.0,,,5.56,5.9,0.0,0,vara,Liceu teoretic
2024,Bacau,Urban,M,Real,8.74,7.17,,,,0.0,0,toamna,Grup scolar
2024,Dolj,Urban,F,Uman,5.68,,8.72,6.02,7.29,6.88,1,vara,Liceu tehnic
2024,Ialomita,Rural,F,Uman,7.86,,7.59,6.86,9.16,7.68,1,toamna,Liceu teoretic
2024,Buzau,Urban,F,Real,7.33,6.05,,7.22,,6.87,1,vara,Liceu teoretic
2024,Caras-Severin,Urban,M,Uman,5.69,,7.47,7.94,,7.03,1,vara,Liceu tehnic
2024,Covasna,Rural,F,Real,4.25,4.5,,4.74,5.59,4.65,0,vara,Liceu tehnic
2024,Prahova,Rural,M,Real,5.0,7.7,,5.31,6.64,6.09,1,toamna,Liceu teoretic
2024,Botosani,Urban,M,Real,6.46,6.65,,4.92,7.33,6.2,0,toamna,Liceu teoretic
2024,Caras-Severin,Urban,M,Uman,7.31,,4.89,7.27,5.23,6.31,0,toamna,Colegiu national
2024,Suceava,Urban,M,Real,6.15,8.15,,6.39,6.18,6.79,1,vara,Grup scolar
2024,Dambovita,Rural,M,Tehnologic,5.74,6.65,,6.03,5.89,6.1,1,vara,Colegiu national
2024,Satu Mare,Urban,M,Pedagogic,7.29,,5.9,,7.6,0.0,0,vara,Grup scolar
2024,Vaslui,Urban,F,Tehnologic,5.11,7.13,,,7.05,0.0,0,vara,Liceu tehnic
2024,Sibiu,Urban,M,Uman,7.52,,7.28,8.81,7.69,7.84,1,vara,Colegiu national
2024,Olt,Urban,F,Tehnologic,5.78,8.29,,7.1,6.12,6.92,1,vara,Liceu teoretic
2024,Tulcea,Urban,F,Real,5.62,5.91,,5.64,7.94,6.04,1,vara,Liceu tehnic
2024,Satu Mare,Urban,M,Pedagogic,8.69,,7.48,5.04,8.27,7.24,1,vara,Colegiu national
2024,Teleorman,Urban,F,Uman,6.15,,6.95,7.04,6.65,6.7,1,vara,Grup scolar
2024,Vrancea,Rural,F,Tehnologic,6.92,5.26,,5.96,,6.05,1,vara,Liceu teoretic
2024,Brasov,Rural,F,Uman,6.98,,6.13,5.65,6.18,6.24,1,vara,Liceu teoretic
2024,Bistrita-Nasaud,Urban,F,Real,6.45,7.88,,7.39,9.64,7.58,1,vara,Colegiu national
2024,Suceava,Urban,F,Uman,8.6,,8.99,5.04,7.42,7.53,1,toamna,Liceu tehnic
2024,Calarasi,Urban,F,Sportiv,6.81,,5.34,6.68,4.32,6.0,1,vara,Liceu tehnic
2024,Buzau,Rural,F,Tehnologic,5.21,5.62,,,,0.0,0,toamna,Liceu teoretic
2024,Constanta,Rural,F,Pedagogic,4.9,,7.07,7.48,7.36,6.61,0,toamna,Grup scolar
2024,Constanta,Urban,M,Real,7.08,8.56,,8.28,6.46,7.76,1,toamna,Colegiu national
2024,Mures,Urban,F,Real,7.0,4.99,,6.68,6.8,6.31,0,vara,Liceu tehnic
2024,Iasi,Rural,M,Tehnologic,5.26,6.04,,5.57,,5.62,0,vara,Liceu teoretic
2024,Dolj,Urban,F,Tehnologic,4.74,6.19,,5.26,5.05,5.35,0,vara,Grup scolar
2024,Buzau,Urban,F,Real,8.63,7.18,,8.43,5.63,7.73,1,vara,Colegiu national
2024,Olt,Urban,M,Uman,9.55,,,6.68,8.54,0.0,0,toamna,Colegiu national
2024,Valcea,Urban,M,Real,6.25,7.55,,8.33,6.56,7.26,1,vara,Grup scolar
2024,Suceava,Urban,F,Real,,6.99,,9.67,6.52,0.0,0,vara,Colegiu national
2024,Bucuresti,Urban,F,Real,7.72,5.33,,7.13,5.4,6.54,1,vara,Liceu tehnic
2024,Galati,Urban,M,Pedagogic,7.69,,6.77,4.7,7.0,6.47,0,vara,Liceu tehnic
2024,Salaj,Urban,M,Uman,7.97,,6.19,6.88,6.29,6.91,1,vara,Liceu teoretic
2024,Harghita,Rural,F,Real,5.2,5.83,,5.2,6.33,5.54,0,vara,Liceu tehnic
2024,Giurgiu,Urban,F,Tehnologic,6.2,5.45,,4.31,6.11,5.43,0,vara,Grup scolar
2024,Suceava,Rural,M,Real,5.46,7.43,,8.73,7.3,7.22,1,toamna,Colegiu national
2024,Arad,Urban,F,Sportiv,7.98,,7.24,7.62,6.38,7.44,1,toamna,Colegiu national
2024,Teleorman,Urban,F,Uman,8.46,,7.11,8.41,7.72,7.95,1,vara,Colegiu national
2024,Ilfov,Urban,F,Real,4.28,6.83,,8.5,6.11,6.48,0,vara,Liceu tehnic
2024,Maramures,Rural,F,Real,5.35,7.79,,6.32,,6.49,1,vara,Liceu teoretic
2024,Mures,Urban,F,Tehnologic,8.17,6.33,,5.96,5.63,6.65,1,vara,Colegiu national
2024,Vrancea,Urban,F,Real,7.5,6.69,,9.96,5.25,7.65,1,toamna,Colegiu national
2024,Drobeta-Tr. Severin,Rural,M,Pedagogic,8.23,,6.13,9.79,7.88,8.03,1,vara,Colegiu national
2024,Alba,Rural,F,Real,5.43,7.84,,5.48,6.34,6.26,1,vara,Liceu tehnic
2024,Suceava,Rural,M,Tehnologic,5.78,,,6.19,5.98,0.0,0,vara,Liceu tehnic
2024,Hunedoara,Rural,M,Uman,7.77,,5.01,4.86,7.24,6.07,0,vara,Liceu teoretic
2024,Timis,Urban,M,Tehnologic,6.28,7.41,,6.74,6.88,6.82,1,toamna,Grup scolar
2024,Tulcea,Urban,F,Real,5.68,6.43,,6.94,6.47,6.37,1,vara,Liceu tehnic
2024,Cluj,Urban,M,Real,10.0,8.08,,9.5,7.35,8.93,1,vara,Colegiu national
2024,Sibiu,Urban,F,Tehnologic,8.2,9.63,,7.58,5.92,8.11,1,vara,Colegiu national
2024,Maramures,Rural,M,Real,5.64,7.64,,8.34,7.51,7.25,1,vara,Colegiu national
2024,Prahova,Rural,M,Uman,6.11,,10.0,7.51,5.45,7.53,1,toamna,Colegiu national
2024,Botosani,Rural,M,Tehnologic,5.89,8.47,,6.85,5.56,6.85,1,toamna,Colegiu national
2024,Harghita,Urban,M,Sportiv,6.33,,6.97,7.36,7.43,6.96,1,vara,Liceu tehnic
2024,Sibiu,Urban,F,Uman,6.71,,7.03,9.2,6.34,7.46,1,vara,Liceu teoretic
2024,Olt,Urban,F,Tehnologic,6.76,5.93,,6.04,,6.24,1,vara,Liceu teoretic
2024,Covasna,Rural,F,Tehnologic,6.21,5.47,,4.82,6.18,5.6,0,vara,Liceu teoretic
2024,Gorj,Rural,F,Real,6.65,4.62,,6.45,6.21,5.95,0,toamna,Liceu tehnic
2024,Drobeta-Tr. Severin,Urban,F,Real,8.31,6.43,,6.38,6.98,7.03,1,vara,Liceu teoretic
2024,Calarasi,Urban,F,Uman,8.01,,6.58,,9.43,0.0,0,vara,Liceu teoretic
2024,Giurgiu,Rural,M,Sportiv,7.54,,,5.25,6.37,0.0,0,vara,Colegiu national
2024,Bucuresti,Rural,M,Real,7.14,8.98,,7.62,7.99,7.92,1,vara,Colegiu national
2024,Ialomita,Urban,M,Real,6.59,6.21,,5.56,7.25,6.28,1,vara,Liceu tehnic
2024,Olt,Rural,M,Tehnologic,5.57,6.32,,4.84,3.55,5.29,0,vara,Liceu teoretic
2024,Bihor,Rural,M,Sportiv,5.06,,5.7,6.67,6.3,5.88,0,vara,Liceu teoretic
2024,Mures,Urban,F,Real,6.89,7.02,,8.54,5.89,7.26,1,vara,Grup scolar
2024,Valcea,Urban,M,Uman,6.27,,7.72,4.94,8.35,6.6,0,vara,Liceu teoretic
2024,Buzau,Rural,F,Uman,7.44,,6.41,6.46,6.32,6.71,1,vara,Liceu tehnic
2024,Mehedinti,Urban,M,Tehnologic,6.13,5.15,,4.14,7.69,5.5,0,vara,Liceu teoretic
2024,Ilfov,Urban,F,Uman,9.28,,8.96,7.77,8.1,8.59,1,vara,Liceu tehnic
2024,Mehedinti,Urban,F,Real,7.96,6.61,,7.97,6.15,7.32,1,toamna,Colegiu national
2024,Iasi,Urban,F,Tehnologic,5.4,7.46,,5.72,,6.19,1,vara,Liceu teoretic
2024,Valcea,Urban,F,Real,8.06,7.68,,5.09,7.92,7.08,1,vara,Liceu teoretic
2024,Galati,Rural,F,Real,6.87,6.86,,6.09,6.67,6.62,1,vara,Colegiu national
2024,Valcea,Urban,F,Tehnologic,4.91,5.42,,4.9,3.85,4.9,0,vara,Grup scolar
2024,Salaj,Rural,F,Real,7.07,6.32,,5.03,6.34,6.17,1,vara,Grup scolar
2024,Ilfov,Rural,F,Real,6.68,8.37,,6.63,7.02,7.2,1,vara,Liceu teoretic
2024,Bucuresti,Urban,F,Uman,8.85,,5.65,6.25,6.21,6.82,1,toamna,Liceu tehnic
2024,Vaslui,Urban,F,Tehnologic,8.0,7.88,,5.95,5.59,7.04,1,vara,Liceu teoretic
2024,Vaslui,Urban,F,Real,6.84,7.99,,6.87,7.18,7.23,1,vara,Colegiu national
2024,Olt,Rural,M,Uman,5.25,,7.85,6.58,5.06,6.35,1,vara,Grup scolar
2024,Covasna,Rural,F,Tehnologic,6.17,6.6,,4.53,7.69,6.04,0,vara,Liceu tehnic
2024,Calarasi,Rural,M,Sportiv,4.88,,7.44,7.1,5.0,6.26,0,vara,Liceu tehnic
2024,Dambovita,Urban,M,Real,7.45,5.71,,7.55,5.66,6.73,1,vara,Liceu teoretic
2024,Dambovita,Urban,M,Uman,6.73,,6.81,6.29,7.06,6.67,1,vara,Liceu teoretic
2024,Tulcea,Urban,F,Real,7.14,6.54,,6.76,6.43,6.76,1,vara,Liceu teoretic
2024,Drobeta-Tr. Severin,Rural,F,Uman,5.48,,,5.08,5.95,0.0,0,toamna,Grup scolar
2024,Suceava,Urban,M,Real,5.68,4.46,,8.83,5.85,6.26,0,vara,Grup scolar
2024,Dambovita,Urban,F,Uman,6.23,,7.22,5.61,7.33,6.49,1,vara,Liceu tehnic
2024,Arad,Urban,M,Uman,5.42,,6.75,7.01,6.26,6.37,1,vara,Liceu teoretic
2024,Bihor,Rural,F,Uman,7.0,,7.85,8.01,,7.62,1,vara,Colegiu national
2024,Ilfov,Rural,F,Real,7.07,7.1,,7.39,5.52,6.95,1,vara,Liceu teoretic
2024,Vrancea,Urban,M,Tehnologic,6.62,4.98,,7.07,4.97,6.04,0,toamna,Liceu teoretic
2024,Iasi,Rural,M,Real,7.89,8.21,,6.16,7.12,7.38,1,vara,Grup scolar
2024,Bucuresti,Urban,F,Real,8.66,6.27,,9.94,5.74,7.93,1,vara,Grup scolar
2024,Hunedoara,Rural,M,Sportiv,4.74,,,,8.63,0.0,0,vara,Liceu teoretic
2024,Mehedinti,Urban,F,Pedagogic,4.89,,5.46,8.06,8.57,6.48,0,vara,Grup scolar
2024,Maramures,Rural,F,Pedagogic,6.55,,7.18,5.78,8.28,6.76,1,toamna,Colegiu national
2024,Mures,Urban,F,Uman,9.1,,6.77,7.62,9.56,8.08,1,vara,Liceu tehnic
2024,Ilfov,Urban,M,Uman,8.0,,7.13,5.27,7.24,6.86,1,vara,Liceu teoretic
2024,Covasna,Urban,F,Uman,7.01,,9.16,5.89,6.31,7.2,1,toamna,Grup scolar
2024,Arad,Rural,M,Uman,5.06,,4.97,7.03,6.99,5.87,0,vara,Grup scolar
2024,Harghita,Rural,M,Tehnologic,6.16,6.22,,5.37,6.96,6.07,1,vara,Liceu tehnic
2024,Drobeta-Tr. Severin,Rural,M,Uman,6.71,,9.08,5.34,5.74,6.86,1,vara,Liceu tehnic
2024,Timis,Urban,M,Tehnologic,6.03,7.94,,6.28,4.98,6.5,1,toamna,Grup scolar
2024,Maramures,Rural,M,Sportiv,6.59,,5.35,7.06,5.96,6.28,1,vara,Liceu tehnic
2024,Galati,Urban,F,Real,5.22,6.07,,5.58,5.38,5.59,0,toamna,Grup scolar
2024,Teleorman,Urban,F,Sportiv,6.64,,8.22,7.55,,7.47,1,vara,Liceu teoretic
2024,Bucuresti,Urban,F,Tehnologic,7.08,6.06,,8.58,5.88,7.05,1,vara,Grup scolar
2024,Hunedoara,Rural,F,Sportiv,9.11,,6.84,6.84,7.63,7.6,1,vara,Liceu teoretic
2024,Salaj,Urban,F,Uman,5.75,,5.94,5.09,,5.59,0,toamna,Liceu tehnic
2024,Valcea,Urban,F,Tehnologic,7.56,6.89,,6.62,5.21,6.76,1,vara,Liceu teoretic
2024,Bistrita-Nasaud,Urban,F,Sportiv,4.98,,3.5,7.55,5.34,5.34,0,toamna,Liceu teoretic
2024,Constanta,Urban,F,Sportiv,5.69,,6.22,4.53,6.57,5.64,0,vara,Liceu tehnic
2024,Alba,Rural,F,Real,7.62,3.96,,6.12,4.0,5.63,0,toamna,Liceu teoretic
2024,Mures,Rural,F,Real,5.89,9.41,,7.68,6.68,7.52,1,vara,Colegiu national
2024,Suceava,Rural,F,Uman,6.7,,5.99,6.85,5.23,6.33,1,vara,Liceu teoretic
2024,Caras-Severin,Rural,F,Uman,5.14,,7.02,6.55,7.73,6.45,1,vara,Liceu teoretic
2024,Mures,Urban,F,Tehnologic,7.02,8.46,,7.51,5.81,7.4,1,vara,Grup scolar
2024,Vaslui,Rural,M,Tehnologic,6.1,5.29,,5.79,3.67,5.43,0,vara,Grup scolar
2024,Maramures,Rural,F,Real,6.0,6.3,,7.51,4.66,6.33,1,vara,Liceu tehnic
2024,Gorj,Urban,F,Uman,6.66,,8.78,7.03,6.01,7.28,1,vara,Colegiu national
2024,Braila,Urban,M,Uman,7.6,,4.96,7.55,,6.7,0,vara,Liceu tehnic
2024,Tulcea,Urban,F,Tehnologic,5.82,6.55,,5.39,,5.92,0,toamna,Grup scolar
2024,Vrancea,Urban,M,Real,8.24,5.88,,7.16,6.09,6.95,1,vara,Colegiu national
2024,Mures,Urban,F,Uman,6.97,,7.83,8.49,9.52,8.01,1,vara,Liceu teoretic
2024,Salaj,Urban,F,Tehnologic,6.45,,,6.89,4.28,0.0,0,vara,Grup scolar
2024,Dambovita,Urban,F,Sportiv,8.0,,7.32,10.0,4.58,7.89,1,vara,Colegiu national
2024,Botosani,Rural,F,Tehnologic,6.37,6.09,,6.19,7.72,6.43,1,vara,Colegiu national
2024,Timis,Urban,F,Uman,7.25,,4.6,7.72,,6.52,0,vara,Liceu teoretic
2024,Buzau,Rural,F,Pedagogic,6.56,,5.11,5.86,8.02,6.15,1,vara,Liceu tehnic
2024,Arges,Rural,F,Tehnologic,7.68,6.77,,7.59,4.94,7.0,1,toamna,Liceu teoretic
2024,Ialomita,Urban,M,Real,6.72,6.09,,6.26,3.94,6.01,1,vara,Grup scolar
2024,Dambovita,Rural,M,Real,6.07,3.36,,7.74,5.68,5.72,0,vara,Grup scolar
2024,Sibiu,Urban,F,Uman,8.82,,7.2,6.57,6.23,7.34,1,toamna,Liceu teoretic
2024,Calarasi,Urban,F,Tehnologic,6.71,6.12,,6.33,,6.39,1,toamna,Liceu teoretic
2024,Maramures,Urban,F,Real,6.75,7.6,,4.96,7.18,6.54,0,vara,Liceu tehnic
2024,Sibiu,Urban,M,Tehnologic,8.23,5.78,,4.51,6.71,6.25,0,toamna,Grup scolar
2024,Gorj,Rural,F,Uman,7.38,,5.29,8.49,6.85,7.02,1,vara,Liceu teoretic
2024,Botosani,Rural,F,Real,5.37,6.6,,6.64,5.79,6.14,1,vara,Liceu tehnic
2024,Salaj,Rural,F,Real,7.41,7.48,,8.08,9.03,7.85,1,vara,Colegiu national
2024,Bihor,Rural,M,Uman,4.99,,5.35,6.81,6.76,5.87,0,vara,Liceu teoretic
2024,Covasna,Urban,M,Real,6.29,4.97,,6.17,,5.81,0,vara,Liceu tehnic
2024,Alba,Urban,F,Uman,5.96,,5.95,7.29,7.08,6.5,1,vara,Liceu tehnic
2024,Braila,Urban,M,Tehnologic,8.54,9.95,,7.02,7.35,8.34,1,vara,Colegiu national
2024,Neamt,Urban,F,Real,5.98,6.71,,6.47,6.77,6.44,1,toamna,Liceu teoretic
2024,Ialomita,Urban,M,Tehnologic,7.83,9.02,,8.67,7.29,8.33,1,vara,Colegiu national
2024,Valcea,Rural,M,Uman,6.97,,6.36,4.81,8.15,6.35,0,vara,Liceu teoretic
2024,Iasi,Rural,F,Tehnologic,5.4,8.81,,8.33,5.88,7.28,1,vara,Liceu tehnic
2024,Botosani,Rural,M,Sportiv,5.29,,5.23,5.57,4.0,5.17,0,vara,Liceu teoretic
2024,Constanta,Urban,M,Real,6.64,6.42,,8.51,7.17,7.19,1,toamna,Liceu tehnic
2024,Teleorman,Urban,M,Tehnologic,6.77,3.96,,4.85,6.37,5.36,0,vara,Grup scolar
